73564|363191
73573|1038044
73633|289037
74194|544480
74317|596375
74364|27565
74379|122963
74458|492433
74478|358979
74532|309001
74544|1075083
74583|163533
74595|231251
74652|518922
78068|90698
78077|183133
78100|605787
78102|21748
78256|215877
78265|77430
78280|532183
78469|470092
78492|475465
78637|574161
74706|521985
74716|158099
74756|374106
74815|166785
74860|356110
74929|37800
74929|111521
74970|599253
75183|95615
75184|1246182
75185|536235
75214|600288
75288|403168
75488|5625
75614|162701
75727|593778
75752|267389
75766|238035
75834|318822
77524|960417
77602|251806
77643|509364
77733|491227
77737|44548
77796|39288
77815|583506
77906|517329
77946|563426
77994|699686
76238|151914
76319|362094
76351|215889
76353|45146
76358|491908
76540|431340
76577|287272
76664|162353
76664|532659
76664|540222
76664|552405
85596|56994
85621|1358267
78988|266444
79052|689549
79149|942909
79191|341304
79284|678633
79327|242382
79377|129712
79393|18563
79424|567267
79424|594248
79538|520219
79539|188050
79551|84892
79664|223680
79828|269976
79837|617009
79918|401395
79983|596849
79984|187212
79987|75085
80130|319832
80153|33718
80159|165061
80258|274366
80329|475293
87038|137841
80357|94485
80392|358103
80514|797
80514|56662
80514|115398
80514|529274
80603|445081
80681|472926
80685|379309
80801|543141
80899|577278
81175|251379
81209|424386
81209|590288
81351|395939
81453|275225
81673|527967
81713|1427733
81815|1621
81841|249622
81863|58153
85685|151570
85730|496586
85733|350738
85837|553283
85956|503434
85961|386357
85995|101983
85995|614943
86030|199490
86088|134090
86103|208656
86209|613270
86305|935987
82014|1337318
82057|254556
82259|1031083
82459|1031083
82466|298200
82656|5070
82676|227720
82747|465192
82759|38068
82786|212631
82854|707646
82882|506889
82895|95501
82928|522425
83031|1213618
83093|432437
83105|540953
83200|1079675
83219|121789
83223|472592
83227|502269
83339|263305
83457|412944
83498|178808
83499|538630
83610|478446
83773|537476
86391|369521
86535|543141
86625|92181
86625|279025
86683|152500
86767|1472152
86830|122980
86882|215548
86931|475655
83881|327966
84028|145359
84042|460267
84142|597254
84237|97968
84293|528135
84710|156307
84733|290527
84767|319554
84790|939643
84858|606186
84884|358720
84973|443305
85059|359415
85072|281649
85084|616403
85159|42672
85217|348083
85375|818777
85380|406386
85406|480347
85427|216116
85481|1558899
94849|545370
94864|419439
94884|87968
94989|103662
95004|101468
95179|511851
95201|324851
95266|548117
95351|48539
95416|469730
95464|60906
95532|385785
87159|424151
87243|251806
87321|468520
87423|156608
87435|81150
87486|500018
87495|145878
87581|433461
87712|283095
87895|634400
87991|411338
88103|393293
88126|361932
88147|540006
88168|50658
88181|258722
88196|590023
88203|459340
93210|65143
93661|363829
93673|551687
93728|444397
93770|424659
93851|428956
93856|485569
88270|649928
88320|25930
88330|148872
88428|211005
88623|280065
88631|510950
88807|373166
88816|91483
89261|581527
89609|310252
89618|308497
89618|561601
89771|1298693
89783|323055
89784|551855
93913|466172
93974|18950
93974|23544
93976|132124
94159|242588
94257|401628
94279|288409
94407|304378
94431|272597
94459|192056
94544|207908
94564|398953
94576|123622
89972|95686
89979|324749
89993|543958
90000|1075083
90182|552925
90239|313193
90239|425606
90317|178758
90336|266298
90495|698164
90597|1337979
90633|364633
90700|538507
90702|155685
90702|282121
90757|475906
90832|496151
90852|195308
90888|1403762
90916|640810
90981|399118
91033|97910
91059|283072
91119|383135
91151|530700
91161|15536
91256|454472
91294|350513
91390|35873
91496|56354
91518|97308
91565|91382
91630|267350
91659|959693
91759|256859
91820|110741
91925|24495
91967|479922
92005|170071
92005|575957
92135|33255
92149|155990
92226|252530
92293|491733
92636|1170503
92638|358103
92654|259985
92824|1154090
92890|194786
92942|111791
92967|636774
95581|330962
95604|280487
95699|1277850
95713|372358
95718|249201
95718|525549
95781|444844
95794|181856
95815|383817
95815|673324
95867|1541249
95908|590077
95998|71292
95998|460645
96045|424698
96118|283095
96160|424814
102142|276239
102142|598485
102389|434194
102562|543152
96198|430554
96218|167958
96218|582086
96256|125786
96363|1340091
96392|690655
96407|654774
96452|530960
96491|186019
96575|296121
96612|306578
96612|893152
96612|1103968
96613|246098
96717|151797
97021|276220
97064|1473610
97082|202123
97161|510593
97212|291755
97284|352067
97296|113624
97355|73459
97504|413662
97563|1246182
97596|527034
97619|99086
97619|142500
97639|433461
97642|172593
97663|1236303
97665|602577
102646|468487
102742|1307708
102753|1562408
97948|1361059
98101|339094
98154|370073
98195|407945
98228|94910
98301|409750
98306|242701
98316|1473610
98446|182523
98515|159781
98618|189249
98618|595122
98630|52040
98680|12567
98748|592756
98758|400452
98867|141003
99093|134963
99119|288644
99221|358189
99271|165626
103579|525392
103612|503075
103670|237037
103670|371023
103828|489630
103828|571828
103928|569147
104035|531584
104146|133200
104167|652309
104174|186142
104185|397327
104188|430826
99416|673317
99423|175773
99447|164778
99447|252382
99447|1434874
99490|192124
99558|524602
99558|551881
99621|659500
99753|528722
99753|591140
99786|185256
99911|426499
99932|73132
100027|53923
100040|4465
100085|665732
100140|1307708
100144|216564
100144|583449
100163|566113
100260|469354
100317|221795
100325|181667
100494|401782
100613|222764
100615|232233
100699|128310
100723|51992
100859|303828
102810|386057
102931|521409
103108|63250
103174|39689
103174|423630
103174|631174
103269|416072
103286|1340091
103425|97610
103530|133293
100963|249493
100986|493693
101018|81516
101042|636773
101075|196517
101202|544926
101251|101752
101352|169115
101364|692149
101392|25859
101491|169331
101525|337362
101614|560670
101681|641763
110563|473931
110599|442683
104427|811982
104452|335247
104544|273743
104724|243388
104750|550660
105169|599199
105195|669521
105243|99603
105284|549197
105349|1511674
105353|575599
105394|365652
105434|616778
105467|61918
105558|104192
105558|217653
105558|227465
105558|557718
105728|552572
105781|470551
105781|536314
111906|671742
111909|507221
111916|108118
111916|264888
111978|397104
111979|372742
105928|148366
106169|93154
106307|150518
106402|416559
106513|155685
106514|155685
106530|448731
106563|383547
106601|597695
106846|224993
106904|960797
106996|328043
107013|1246182
107039|698415
107056|74361
107140|83438
107142|516060
107217|492474
107229|460248
107384|107924
110712|412944
110886|1231515
111000|250302
111000|357744
111131|511426
111252|516357
111422|294062
107554|447152
107565|19474
107602|326743
107607|220236
107665|577027
107747|415310
107986|1558899
108078|1305417
108166|1428538
108168|585681
108245|551664
108261|179692
108323|123634
108356|907287
108419|1083085
108439|316575
108483|75267
108595|38968
108599|132322
108605|459703
108606|178832
108630|458880
108656|475293
108757|599870
108777|463406
109032|412944
109069|615945
111438|122772
111583|46130
111583|482591
111868|444414
109191|1162349
109344|308676
109400|105806
109418|764484
109459|263754
109494|97803
109542|1337318
109658|8680
109866|331593
109868|536445
110225|352740
110245|379723
110271|368292
110324|87507
110378|48992
110463|285918
110494|1148150
110540|361202
119307|453368
119315|355129
119450|1484836
119594|550371
119785|185405
119785|535522
119855|411898
119855|462508
119933|98179
119957|462508
112018|207209
112032|179089
112103|592001
112106|383912
112133|650599
112149|52747
112156|142044
112230|329936
112298|25944
112418|284754
112438|480750
112470|377427
112470|457385
112470|583700
112470|607543
112532|541796
112664|490186
112697|1533357
112698|611146
112759|599938
112767|368145
112772|480864
112777|560905
112821|165956
112961|32128
113009|623716
113051|479211
113120|339682
113120|520981
113120|593409
113120|1414541
117837|464888
117844|136806
117888|594271
117923|369252
117924|476366
117939|174332
118090|537298
118165|243557
118207|190287
118317|171034
118375|63377
113206|405978
113314|263305
113404|62583
113445|419409
113531|20039
113542|524972
113591|187832
113602|423538
113626|121214
113741|398516
113850|562232
113867|562123
113919|11985
113996|68918
114009|290891
114228|542707
114244|698496
114261|512869
114261|554495
114360|252222
114364|622776
114438|361202
114460|617318
114504|328396
114563|467759
114684|1340091
114684|1453524
118613|144325
118674|45227
118759|170195
118852|361023
119060|15582
119081|1447860
119096|92190
114744|529949
114813|460766
114825|574457
114885|519471
114916|1363808
114917|573758
114919|1259847
114975|492277
114984|21823
115146|270388
115147|1213618
115242|674976
115290|668768
115298|8987
115397|936812
115418|372032
115437|222307
115443|1472152
115641|277901
115646|229346
115646|355134
115659|396676
115736|284878
115934|481803
115947|1113714
115997|209514
116016|10474
116016|255960
116155|495897
116234|947516
116251|260775
119195|30403
119206|182317
119244|606186
116319|549776
116375|183579
116488|281328
116503|420441
116527|63382
116538|339739
116624|590510
116704|616778
116718|539355
116919|656988
117070|397643
117199|361202
117331|401423
117385|695888
117512|202860
117518|119661
117597|306459
117602|153711
117638|498539
117688|1531582
120108|254626
120238|707646
120268|543189
120332|572776
120478|213357
120518|5987
120583|81171
120620|494183
125356|467759
125437|388465
125451|1476812
125461|254770
125490|85278
125563|358103
125674|404208
125733|387238
125734|387238
125806|320523
126140|261225
126200|354311
120936|34842
120939|366206
120985|935987
121121|226087
121133|554226
121294|280199
121328|32826
121381|151408
121394|497496
121403|697379
121404|697379
121440|601347
121660|194738
121684|538104
121759|1559189
121807|697379
121843|196247
121847|316467
121863|634063
121948|252510
121952|330396
122128|693467
122128|695764
122170|250096
122170|395775
122630|532193
122646|163225
122655|652131
122695|667507
122702|172251
122735|326698
122736|107731
122770|52482
122770|160918
122815|139492
122894|5750
122894|674983
123074|378167
123087|517700
123110|227147
123204|194312
123204|1476812
123397|341863
123448|66702
123470|417802
123509|201427
123565|638843
123578|433987
126946|14971
126946|70621
126946|1574534
127085|1559190
127183|1476812
127407|8525
127410|504506
123604|375979
123619|852
123678|3841
123749|413397
123803|370044
123803|525765
123894|200661
123995|564127
124011|41964
124072|65427
124096|374174
124104|352475
124104|569130
124112|33273
124141|264986
124148|674181
124219|555574
124244|51267
124281|551398
124347|302422
124524|151539
124551|499229
124551|505206
124551|531540
124596|1276255
126294|1509614
126343|510296
126620|399118
126646|90504
126665|1305177
126708|75955
126769|550476
126914|421637
124627|658416
124676|338804
124841|419222
124841|528651
124888|525620
124902|453131
124902|731032
124907|381899
124978|1400503
125015|446667
125022|415310
125041|148089
125269|183830
125269|570223
125288|229463
127419|241156
127458|590626
134180|118271
127640|126084
127746|92346
127777|143451
127940|766661
128012|427941
128360|54981
128440|168060
128441|257399
128454|689805
128484|126121
128578|505301
128667|65555
128705|504096
128766|461657
128771|308432
128779|358103
128882|533365
129086|473810
129116|528401
129133|462666
129166|218254
135690|101111
135710|638200
129247|573736
129384|560950
129455|372202
129494|591861
129530|558478
129592|378708
129621|407437
129705|136970
129731|68077
129750|1171415
129854|458508
129897|55939
129969|439450
130045|43985
130145|114605
130149|135506
130380|767706
130548|434813
130687|679456
134306|387039
134364|155970
134496|421233
134502|907999
134753|333343
134754|1445305
134758|333343
134772|1133375
134820|441594
130887|970216
130997|418687
131059|47009
131191|82765
131203|333
131234|37330
131291|445056
131312|31750
131374|508784
131428|1529852
131962|550393
132091|310638
132413|179251
132466|495
132489|257581
132504|484288
135060|178102
135208|1251779
135377|504031
135549|297155
135574|287267
135621|516706
132635|254756
132644|97801
132659|634063
132786|337978
132837|474377
133089|679743
133421|89085
133455|181630
133564|658136
133614|124686
133623|92187
133654|489716
133959|335431
133967|339341
133985|492019
134092|330793
134147|1148150
143558|463865
143761|519625
143791|214959
143864|136808
143922|433187
144021|550851
144097|80036
144113|468786
135924|445213
136199|160434
136290|362831
136313|671624
136358|121518
136533|249889
136643|226659
136643|579305
136668|390550
136668|390971
136668|394134
136751|542923
136869|1218395
136898|311558
136907|82564
136944|1275317
136949|451420
136999|608402
137012|829345
142023|8347
142089|12395
142093|650199
142103|169370
142177|433987
142258|1340091
142413|319868
142426|58278
142600|466301
142658|53321
142668|46745
142679|458027
142710|518082
137043|217118
137046|147510
137350|396584
137391|424602
137416|178770
137490|222307
137585|570476
137592|43318
137752|260013
137778|374145
137965|471396
137976|512769
138002|81660
138070|497237
138149|1529852
138296|491099
138433|465870
142797|54985
142803|1099523
142881|380090
143003|567569
143117|282591
143181|202964
143182|291225
143187|155685
143247|622349
143297|547634
143310|114605
143323|657080
138450|397807
138611|101756
138725|221504
138777|564572
138884|417538
138908|85071
138918|101468
139155|383899
139169|540857
139181|132593
139232|674732
139259|412944
139366|1072198
139460|340938
139490|143986
139905|209927
139913|174463
140138|1162379
140195|90332
140333|384440
140382|70838
140423|1152538
140508|207473
140904|238808
141351|548364
141486|514938
141513|198618
141516|1476812
141517|4995
141607|602256
141666|54891
141698|165109
141755|252600
141761|312926
141808|267046
141906|265501
141995|271308
144183|110202
144191|413931
144258|514648
144289|545557
144422|681319
144486|1137478
144495|288708
144501|1509614
144511|598810
144559|306268
144615|332463
149916|581731
149937|42672
150137|398516
150192|709910
150268|339986
150307|530425
150516|81002
150516|490337
144815|50412
144991|259093
145017|155336
145043|337096
145552|51890
145552|490008
145608|677090
145663|965950
145723|130218
145820|433987
145828|1028295
145939|612776
146015|481414
146082|249270
146216|401334
146232|692886
150615|310519
146324|446242
146333|305437
146615|385995
146665|588487
146783|617200
146805|98205
147009|616805
147155|10344
147225|359337
147377|653484
147445|257395
147516|518136
147596|1547850
151399|852
151579|478408
151659|98831
151724|64691
151737|621668
151800|72878
151889|679478
152006|403928
152065|390282
152067|254400
147641|216718
147697|564572
147704|1307708
147792|257863
147819|448589
147849|496151
147874|121789
147973|134699
148007|577651
148073|514598
148132|369600
148225|153329
148241|231262
148255|493674
148287|58982
148316|140050
148353|1032600
148354|614416
148434|85071
148453|133593
148454|133593
148509|1277850
148538|1148150
148676|463807
148678|557306
148689|6055
148691|621668
148772|192905
148857|369213
148895|305932
149061|284612
149066|426838
149120|550820
150803|37989
150896|1148150
150962|285669
150999|415878
151110|15409
151159|510345
151159|558912
151176|171896
151187|299873
149322|275380
149365|15890
149510|599938
149553|535706
149694|55027
149704|247740
149721|65862
152118|501414
157248|205628
157360|469044
157480|86411
157591|498793
157713|423790
157772|644998
157810|158846
157826|224508
157899|403042
157946|439665
157951|167642
152293|230766
152320|364132
152428|464218
152495|24291
152513|559937
152573|486257
152621|61161
152696|252784
152787|140771
152858|166141
152976|283095
153001|343750
153081|533501
153093|110865
153100|227401
153132|370476
153178|601347
153328|1541698
153397|540345
153541|481817
153564|455120
153572|532065
157977|1192322
158021|322178
153791|686443
153924|543706
153993|429268
154369|250142
154392|333972
154415|425972
154435|1472152
154450|624333
154550|112185
154679|318878
154717|443335
154766|233290
154795|296786
154831|73233
154943|155685
154994|478521
155016|378144
155018|121494
155029|108927
155049|347260
155096|168034
158705|751692
158709|229946
158799|341474
158813|1514275
158907|409579
158924|433607
159013|227401
159054|417050
159114|470500
159151|139492
159222|290545
159281|625911
159282|593611
159307|260775
159381|166516
159453|368495
155237|347485
155570|320194
155720|43759
155802|355330
155920|691692
155935|45404
155935|409067
155960|488403
155961|79626
156058|80064
156058|528279
156089|529087
156162|524681
156329|502747
156329|586931
156398|133883
156398|404265
156398|587019
156398|617692
156509|236583
156552|476882
158042|408865
158105|384686
158285|351037
158354|7051
158457|476953
158464|509108
158505|405914
